Date,Open,High,Low,Close,Volume
9/4/2024 15:30:00,244.45,245,240.4,242.85,58762234
9/5/2024 15:30:00,248.05,261.6,246,254.85,115627516
9/6/2024 15:30:00,255,262.15,254.25,259.95,75700809
9/9/2024 15:30:00,260,265,256.3,263.2,58534619
9/10/2024 15:30:00,265.85,270.3,259.55,267.7,68658961
9/11/2024 15:30:00,268.25,281.5,268.1,271.75,121883781
9/12/2024 15:30:00,276.3,286,274.3,283.9,101691858
9/13/2024 15:30:00,285.4,286.45,271.1,272.9,82150759
9/16/2024 15:30:00,274.5,282,269.2,277.7,47792145
9/17/2024 15:30:00,277.65,278,270,270.75,33515464
9/18/2024 15:30:00,270.65,277.85,269.9,275.85,30225926
9/19/2024 15:30:00,276.5,280.95,272.25,278.85,48225291
9/20/2024 15:30:00,279,293,278.95,290.5,84416068
9/23/2024 15:30:00,292,298.25,290.55,297,48761823
9/24/2024 15:30:00,298,298,290.25,291.7,40844804
9/25/2024 15:30:00,291.8,291.85,283.05,285.4,47685746
9/26/2024 15:30:00,285.4,285.9,278.5,283.9,39057810
9/27/2024 15:30:00,275.4,286.9,273.5,278.15,58812631
9/30/2024 15:30:00,277.9,277.9,272.45,273.3,40976919
10/1/2024 15:30:00,272.55,276.45,271.3,274.15,32110540
10/3/2024 15:30:00,269.7,272.45,268,269,40791499
10/4/2024 15:30:00,267,277.85,264.1,275.3,59102827
10/7/2024 15:30:00,278.55,279,261.6,266.1,51381672
10/8/2024 15:30:00,266,280.9,262.6,278.7,68958719
10/9/2024 15:30:00,279,290,275.35,279.95,62967866
10/10/2024 15:30:00,280.5,282.45,274.1,275.35,38904819
10/11/2024 15:30:00,276.4,279,275.5,277.55,17126335
10/14/2024 15:30:00,280.9,285.25,278,280.05,45217362
10/15/2024 15:30:00,283,283,276.1,279.55,23988729
10/16/2024 15:30:00,279,279.4,273,274.25,20872032
10/17/2024 15:30:00,275,275.15,268.6,270.55,25228600
10/18/2024 15:30:00,256.9,270.3,255.25,257.45,108015952
10/21/2024 15:30:00,258,267,254.5,265.7,88316113
10/22/2024 15:30:00,267,270.9,252.75,256.35,69963412
10/23/2024 15:30:00,256.35,268,242.1,264.05,161602998
10/24/2024 15:30:00,267.2,268.4,252.55,254.3,60352258
10/25/2024 15:30:00,256,257.95,246.5,253.8,66829144
10/28/2024 15:30:00,252,259.25,247.1,253.95,41028381
10/29/2024 15:30:00,254.95,255.9,248.45,252.25,30238688
10/30/2024 15:30:00,249.15,250.5,245.05,246.85,48399791
10/31/2024 15:30:00,248,248.8,240.4,241.75,36737366
11/4/2024 15:30:00,242.93,246.99,240,245.08,49186567
11/5/2024 15:30:00,244,246.35,239.45,241.87,42081056
11/6/2024 15:30:00,243.3,256.14,243.3,254.94,61727658
11/7/2024 15:30:00,257,262.45,254,255.22,56967827
11/8/2024 15:30:00,256.2,258.12,245.9,248.73,48676279
11/11/2024 15:30:00,244.75,259.5,244,258.62,43972581
11/12/2024 15:30:00,259.95,264.9,255.3,260.99,50975031
11/13/2024 15:30:00,258.08,263.43,254.53,258.4,61475328
11/14/2024 15:30:00,261.5,271,260.7,269.66,84971093
11/18/2024 15:30:00,274.3,274.4,269.36,270.79,59799056
11/19/2024 15:30:00,271.94,272.7,267.66,271.36,42992794
11/21/2024 15:30:00,273.7,275.49,262.11,266.81,57742968
11/22/2024 15:30:00,266.8,268.99,262.55,264.2,26626294
11/25/2024 15:30:00,273.25,284.34,271.17,273.31,119525837
11/26/2024 15:30:00,273.8,281.14,272.61,280.11,48373365
11/27/2024 15:30:00,281,289.7,278.76,284.72,66635986
11/28/2024 15:30:00,285.6,288.25,281.43,286.13,49584020
11/29/2024 15:30:00,285,287.49,273.62,279.76,73433199
12/2/2024 15:30:00,281.9,285.7,280.45,282.5,35170688
12/3/2024 15:30:00,279.7,282.35,279,279.85,30078648
12/4/2024 15:30:00,283,288,283,286.25,45520598
12/5/2024 15:30:00,288.25,304.65,286.85,299.35,102148528
12/6/2024 15:30:00,300,303.9,296.25,302.95,49309068
12/9/2024 15:30:00,304.7,304.7,291.8,295.3,51131895
12/10/2024 15:30:00,296.75,299.45,295,295.85,31333039
12/11/2024 15:30:00,290,294.3,288.6,291.8,39053928
12/12/2024 15:30:00,291.8,295,284.1,284.9,38405304
12/13/2024 15:30:00,279,288.95,278.2,288.25,47302705
12/16/2024 15:30:00,289,295.9,286.55,294.15,31320679
12/17/2024 15:30:00,295.5,303.45,292.3,296.8,72724924
12/18/2024 15:30:00,297.7,297.7,290,291.9,28348122
12/19/2024 15:30:00,288.05,290.2,284.7,288.5,31350637
12/20/2024 15:30:00,290,290.5,274.2,282.1,271472990
12/23/2024 15:30:00,273.9,282.9,272,273.95,74588008
12/24/2024 15:30:00,274.5,277,269.1,274.85,37011994
12/26/2024 15:30:00,276.6,276.8,271.25,273.2,26031760
12/27/2024 15:30:00,274.9,275.9,269.75,271.25,18997843
12/30/2024 15:30:00,271.25,291.6,269.8,282.1,143568542
12/31/2024 15:30:00,278,281.6,275,278.05,31925776
1/1/2025 15:30:00,279,279.1,276,276.5,14417581
1/2/2025 15:30:00,277.9,286,276,284.6,27949423
1/3/2025 15:30:00,285,285,271.5,272.85,48244937
1/6/2025 15:30:00,274.5,274.8,262.2,264.85,52254616
1/7/2025 15:30:00,256.95,259.2,251,252.45,115216965
1/8/2025 15:30:00,251.7,252.75,244.35,250.05,57146621
1/9/2025 15:30:00,251.6,252.55,244.55,245.35,49569418
1/10/2025 15:30:00,244.9,246.4,237.45,242.95,53817888
1/13/2025 15:30:00,240,240.4,226.2,227.15,69081908
1/14/2025 15:30:00,233.95,237.6,230,233.6,85363264
1/15/2025 15:30:00,235,246,235,243.9,65921349
1/16/2025 15:30:00,250,262,241,241.9,69621318
1/17/2025 15:30:00,244.7,250.8,240.5,248.8,40007808
1/20/2025 15:30:00,251,254.35,228.25,239.75,102666319
1/21/2025 15:30:00,223,227,207.8,214.55,308217731
1/22/2025 15:30:00,207.15,218.2,203.85,216.45,178256196
1/23/2025 15:30:00,219.65,223.45,216.45,221.95,75649874
1/24/2025 15:30:00,221,221,214.6,215.6,43901547
1/27/2025 15:30:00,213,213,205.5,206.2,55203993
1/28/2025 15:30:00,206.25,211.75,205.6,208.2,54426157
1/29/2025 15:30:00,211,223.75,210.2,222.5,53638588
1/30/2025 15:30:00,223,224.8,217,218.8,44730687
1/31/2025 15:30:00,219,223,217,220.35,33200044
2/3/2025 15:30:00,233.99,240.19,230,238.2,70249177
2/4/2025 15:30:00,242,242,229.34,234.54,64341167
2/5/2025 15:30:00,234,239.39,230.5,231.12,36437504
2/6/2025 15:30:00,233.47,234.65,226.66,229.05,41606913
2/7/2025 15:30:00,230.7,234.7,229.4,233.9,39271458
2/10/2025 15:30:00,233.35,234.89,224.75,227.25,38606975
2/11/2025 15:30:00,227,227.24,213.37,215.45,71258339
2/12/2025 15:30:00,213.01,219.35,206.75,214.7,86778158
2/13/2025 15:30:00,218.01,220.44,216.47,217.87,25633804
2/14/2025 15:30:00,218.54,219.72,213.44,215.99,32738152
2/17/2025 15:30:00,213.19,219.13,210.51,218.53,23560419
2/18/2025 15:30:00,220,224.6,216.52,223.31,35519896
2/19/2025 15:30:00,220.6,234.6,220,234.1,47896911
2/20/2025 15:30:00,231.5,236.65,230.11,233.93,27119319
2/21/2025 15:30:00,233,238.73,228.87,230.36,36768250
2/24/2025 15:30:00,219.98,227.8,219.98,222.69,43335473
2/25/2025 15:30:00,224.2,230.18,223.05,225.63,48478366
2/27/2025 15:30:00,226,229.74,225.05,229.04,33845022
2/28/2025 15:30:00,226,228.46,217.82,222.1,115467128
3/3/2025 15:30:00,222.05,225.58,215.25,222.14,33262928
3/4/2025 15:30:00,220.6,229.66,218.7,227.61,40794122
3/5/2025 15:30:00,229,231.75,225.36,227.02,33095222
3/6/2025 15:30:00,231.44,231.44,224.5,225.43,31864115
3/7/2025 15:30:00,223.89,224.65,216,216.83,43864788
3/10/2025 15:30:00,217.41,219.09,210.55,211.28,62786821
3/11/2025 15:30:00,205.01,210.42,199.8,208.07,122391053
3/12/2025 15:30:00,209.09,212.5,201.2,205.46,80010768
3/13/2025 15:30:00,208.2,208.6,200.2,201.43,60780855
3/17/2025 15:30:00,200,207.2,199.17,204.28,48729369
3/18/2025 15:30:00,204.28,219.1,204.28,218.19,79201906
3/19/2025 15:30:00,218.5,227.5,218.5,223.53,65519150
3/20/2025 15:30:00,226,228,221.87,224.47,61376776
3/21/2025 15:30:00,220,228.85,220,227.52,113328549
3/24/2025 15:30:00,228.8,230.2,222.2,222.8,41920679
3/25/2025 15:30:00,223.8,225.1,209,209.81,84184995
3/26/2025 15:30:00,202.35,206.9,199.92,203.29,114342130
3/27/2025 15:30:00,204.47,208.75,200.37,206.28,400414753
3/28/2025 15:30:00,204.24,209.9,200.5,201.7,74842762
4/1/2025 15:30:00,201.7,205,198.85,202.01,63369467
4/2/2025 15:30:00,203.5,212.6,202,212.03,59441448
4/3/2025 15:30:00,208.15,214,208,210.9,44447473
4/4/2025 15:30:00,211.84,212.58,205.67,210.53,48296676
4/7/2025 15:30:00,196,211,194.8,209.63,64932923
4/8/2025 15:30:00,213.19,219.19,210.81,215.19,62002510
4/9/2025 15:30:00,216,216,209.86,211.39,25359931
4/11/2025 15:30:00,216,218.31,214.1,217.2,28917549
4/15/2025 15:30:00,224.25,224.25,220.1,222.23,45034496
4/16/2025 15:30:00,220.51,222.64,218.4,222.08,26155875
4/17/2025 15:30:00,220.6,236.14,220.38,231.6,70125937
4/21/2025 15:30:00,229,235.3,227.1,234.24,66028533
4/22/2025 15:30:00,236,243.45,235,237.47,59667380
4/23/2025 15:30:00,237.48,240.25,233.05,239.24,42294685
4/24/2025 15:30:00,237,241.37,235,236.38,46103369
4/25/2025 15:30:00,235.9,239,227.31,228.81,32437650
4/28/2025 15:30:00,226,231.99,225.06,227.21,29327020
4/29/2025 15:30:00,228.37,234.24,226.6,231.11,32761971
4/30/2025 15:30:00,232,234.75,226.1,232.52,45831746
5/2/2025 15:30:00,220.05,239.5,220.05,234.29,91420800
5/5/2025 15:30:00,234.5,240.97,232.93,239.9,37948115
5/6/2025 15:30:00,240,241.5,231.85,232.64,25327712
5/7/2025 15:30:00,228.6,237.67,228.6,236.9,31614852
5/8/2025 15:30:00,235.25,236.45,226.6,229.81,49888442
5/9/2025 15:30:00,222,229,222,227.14,24415321
5/12/2025 15:30:00,232,240,232,239.5,31757003
5/13/2025 15:30:00,238,239.47,231.05,231.65,44837486
5/14/2025 15:30:00,232,237.44,232,236.86,23158211
5/15/2025 15:30:00,236.2,245.3,233.75,242.59,40335990
5/16/2025 15:30:00,242.6,246.94,242,245.76,30854384
5/19/2025 15:30:00,245.84,246.59,237.43,238.03,21817610
5/20/2025 15:30:00,240,240,227.88,228.28,45891392
5/21/2025 15:30:00,227,230.3,224.18,229.97,47166136
5/22/2025 15:30:00,228.97,230.88,227.03,229.02,28795944
5/23/2025 15:30:00,229.12,240.7,228.87,237.55,42180098
5/26/2025 15:30:00,232.8,232.8,225.65,226.8,89147299
5/27/2025 15:30:00,226.4,227.47,221.1,224.79,224659198
5/28/2025 15:30:00,225.9,225.9,223.2,224.18,43525027
5/29/2025 15:30:00,224.5,229.35,224.03,228.37,54574822
5/30/2025 15:30:00,226.56,243,226.56,238.31,467574032
6/2/2025 15:30:00,237.31,243,236.11,241.2,55690205
6/3/2025 15:30:00,245,245.83,236.75,237.7,91875218
6/4/2025 15:30:00,237.1,248,237.1,245.68,70626622
6/5/2025 15:30:00,248,260.22,247.99,256.56,127795264
6/6/2025 15:30:00,256.56,264,256.01,261.86,66234457
6/9/2025 15:30:00,261.9,262.98,255.35,256.84,33660854
6/10/2025 15:30:00,256.8,256.8,252.35,255.68,36662941
6/11/2025 15:30:00,255.68,260.19,255.3,257.07,40554764
6/12/2025 15:30:00,257.07,257.1,250.35,251.56,24298795
6/13/2025 15:30:00,243.26,250.24,243.26,249.08,30512913
6/16/2025 15:30:00,249,253.52,248.71,252.15,26481959
6/17/2025 15:30:00,251.3,252,246.85,247.25,20651969
6/18/2025 15:30:00,247.3,250.21,247.16,248.41,17297196
6/19/2025 15:30:00,247.99,254.8,247.21,249.42,32347921
6/20/2025 15:30:00,249.01,254.15,249.01,253.33,50201710
6/23/2025 15:30:00,250.15,255.8,250.05,254.64,21523144
6/24/2025 15:30:00,257,260,254.22,255.07,35638629
6/25/2025 15:30:00,256.11,259.42,255.1,258.86,26412599
6/26/2025 15:30:00,259.42,266.25,258.95,265.18,47100081
6/27/2025 15:30:00,266.49,266.49,261,261.86,61545458
6/30/2025 15:30:00,262,265.19,262,264.15,21588949
7/1/2025 15:30:00,264.75,264.85,259.6,261,17220730
7/2/2025 15:30:00,260.5,261.85,257.6,259.75,14940247
7/3/2025 15:30:00,260.1,264.3,260,260.85,19402947
7/4/2025 15:30:00,262.1,263.7,259.65,261.4,13076740
7/7/2025 15:30:00,261.4,261.55,256.2,258.55,25446186
7/8/2025 15:30:00,259.65,264.2,259.5,263.5,18312891
7/9/2025 15:30:00,263.65,265.45,261.8,264.55,18477582
7/10/2025 15:30:00,265.1,267.25,262.25,262.85,17136740
7/11/2025 15:30:00,260,264.95,260,263.35,16528109
7/14/2025 15:30:00,264.95,277.75,262.3,270.6,50184664
7/15/2025 15:30:00,271.9,272.4,265.15,266.45,35090527
7/16/2025 15:30:00,263.15,266.95,261.25,262.35,17828906
7/17/2025 15:30:00,263,263.7,258.6,259.65,17544857
7/18/2025 15:30:00,259.95,260.2,256.75,257.2,13584890
7/21/2025 15:30:00,257,277,256.65,271.7,67508530
7/22/2025 15:30:00,293,311.25,289.65,299.8,269332774
7/23/2025 15:30:00,298,303.55,296.3,302.05,68915203
7/24/2025 15:30:00,302.25,314.45,302,313.15,120603751
7/25/2025 15:30:00,309.95,314.15,306.3,310.55,50941177
7/28/2025 15:30:00,310,312.25,306.6,307.3,24882879
7/29/2025 15:30:00,305,307.2,300,306.55,23521231
7/30/2025 15:30:00,306.55,308.15,301.8,303.45,21677387
7/31/2025 15:30:00,300,311.15,299.3,307.8,32474675
8/1/2025 15:30:00,309.8,310.45,303.95,304.75,16415906
8/4/2025 15:30:00,303,307,300.45,305.25,21862121
8/5/2025 15:30:00,306.9,307.6,301.7,302.15,14820256
8/6/2025 15:30:00,302,302.5,295.45,298.85,22012280
8/7/2025 15:30:00,291.55,303.2,288.4,301.75,391548871
8/8/2025 15:30:00,300.35,302.4,298.1,300.9,28458176
8/11/2025 15:30:00,300.9,310.4,299.5,309.4,44948318
8/12/2025 15:30:00,309.4,310,304.55,305.9,20834370
8/13/2025 15:30:00,305.9,314,305.55,312.35,28119116
8/14/2025 15:30:00,313,319.8,310.65,318.4,45892250
8/18/2025 15:30:00,318.4,323.7,313.65,314.9,42357084
8/19/2025 15:30:00,316.5,321.9,311.7,321.45,36592945
8/20/2025 15:30:00,322.4,331.35,320.35,326.55,55734714
8/21/2025 15:30:00,324.6,325.9,321,321.8,22056606
8/22/2025 15:30:00,321.8,324,318.25,319.1,22869858
8/25/2025 15:30:00,320,323.8,316.55,319.25,20880241
8/26/2025 15:30:00,317.3,321.5,315.05,317.9,438503024
8/28/2025 15:30:00,321.2,323.1,313.25,315.5,44020764
8/29/2025 15:30:00,315.55,316.75,307.75,313.95,62441100
9/1/2025 15:30:00,313.95,322.5,313.95,321.1,47888390
9/2/2025 15:30:00,322.85,327.4,320.45,322.4,48878436
9/3/2025 15:30:00,325.1,328.75,322,326.1,46674039
9/4/2025 15:30:00,328,329,322.8,326.25,43285629
9/5/2025 15:30:00,327.55,334.4,326.3,329.15,31645035
9/8/2025 15:30:00,331,332.2,328.2,329.65,17188065
9/9/2025 15:30:00,329,329.65,323.75,325.7,19658627
9/10/2025 15:30:00,328.95,328.95,322.8,324.4,18981939
9/11/2025 15:30:00,325,331.35,324.7,328.1,22336999
9/12/2025 15:30:00,327.1,327.9,320.7,321.4,19923948
9/15/2025 15:30:00,322.95,325.6,321.5,323.3,16287174
9/16/2025 15:30:00,323,327.8,322,327.3,19198538
9/17/2025 15:30:00,327.3,330,325.3,328.25,14901358
9/18/2025 15:30:00,328.8,338.5,328.3,337.85,36575258
9/19/2025 15:30:00,337,340,334.55,336.55,29146789
9/22/2025 15:30:00,340,343.9,336.7,341.85,28626249
9/23/2025 15:30:00,340.95,341.3,336.7,338.35,15144828
9/24/2025 15:30:00,336.2,338,335.35,335.8,12073297
9/25/2025 15:30:00,334,335.8,331.2,332.25,16653312
9/26/2025 15:30:00,331,332.9,320,321,26840537
9/29/2025 15:30:00,326.95,328.8,324.25,324.85,21653802
9/30/2025 15:30:00,325.1,328.05,323.5,325.5,18841393
10/1/2025 15:30:00,323.1,330.25,320.8,329,18366563
10/3/2025 15:30:00,326.2,334.8,324,328.45,25648590
10/6/2025 15:30:00,326.5,336.3,326.5,335.1,13705095
10/7/2025 15:30:00,335.5,341.6,333.2,337.85,19836347
10/8/2025 15:30:00,337.65,342.9,336.05,341.65,16799915
10/9/2025 15:30:00,345,347.5,342.9,345.5,23497999
10/10/2025 15:30:00,342.55,349.9,341.6,348.3,15972103
10/13/2025 15:30:00,347.5,351.3,345.4,348.35,14458590
10/14/2025 15:30:00,352,352,343,347.75,25161480
10/15/2025 15:30:00,347.75,355.9,347.35,354.35,30840496
10/16/2025 15:30:00,356,368.45,338,347.85,91194459
10/17/2025 15:30:00,340,347.75,333.75,342.65,77995576
10/20/2025 15:30:00,345,346.5,336.25,338.15,25481979
10/21/2025 15:30:00,340.1,340.8,337.2,338.1,3818958
10/23/2025 15:30:00,343,343,327,328.35,54284157
10/24/2025 15:30:00,328,329.85,324.35,326.6,35567993
10/27/2025 15:30:00,326.2,334.9,324.6,333.7,27703118
10/28/2025 15:30:00,332.75,336.2,332.15,334.6,28723423
10/29/2025 15:30:00,333.55,335.5,328.75,330.45,19679008
10/30/2025 15:30:00,328,332.25,325.5,329.35,19800315
10/31/2025 15:30:00,329.95,330.3,316.65,317.75,34241754
11/3/2025 15:30:00,316.45,323.6,313.25,322.6,33549131
11/4/2025 15:30:00,321.05,321.95,312.3,313.5,35402202
11/6/2025 15:30:00,308.5,311.65,303.55,305.65,44725332
11/7/2025 15:30:00,305.95,309.1,301.45,306.1,26911856
11/10/2025 15:30:00,304.25,308.55,300.8,301.45,33919179
11/11/2025 15:30:00,302.95,307.75,300.15,305.8,35824473
11/12/2025 15:30:00,308,312.95,307.35,308.8,43774443
11/13/2025 15:30:00,308.65,309.35,296.6,297.75,63585986
11/14/2025 15:30:00,295,305.25,294.75,303.75,37378739
11/17/2025 15:30:00,303.1,309.85,300.55,309.55,26632684
11/18/2025 15:30:00,312,313,304.5,306.15,24986347
11/19/2025 15:30:00,305,308.1,302.6,306.6,15532632
11/20/2025 15:30:00,308.5,308.65,304.6,306.9,13522453
11/21/2025 15:30:00,304.95,305.95,301,301.95,13729185
11/24/2025 15:30:00,296.5,304.25,295.6,301,42517973
11/25/2025 15:30:00,303,305.95,300.5,302.3,19304127
11/26/2025 15:30:00,300.3,307.15,300.3,306.85,14488702
11/27/2025 15:30:00,308,308.7,300.55,302.75,22604916
11/28/2025 15:30:00,303,304.8,299.65,300.1,17678706
12/1/2025 15:30:00,302.3,305.45,300.25,301.5,17929620
12/2/2025 15:30:00,300.6,301.8,297,300.55,23517461
12/3/2025 15:30:00,300.6,302.95,296,297.75,18546982
12/4/2025 15:30:00,297.6,298.75,292.55,295.75,31947997
12/5/2025 15:30:00,295,299.7,291.15,292.4,17762375
12/8/2025 15:30:00,290.9,297.4,284.15,285.25,85127961
12/9/2025 15:30:00,284.55,292.3,280.3,291.7,27053864
12/10/2025 15:30:00,289,293,282,283.25,20644419
12/11/2025 15:30:00,284,291.9,283.05,290.95,21043741
12/12/2025 15:30:00,290.1,299,288.6,298.05,27289532
12/15/2025 15:30:00,295,299.55,295,298.45,14755897
12/16/2025 15:30:00,298.2,298.2,282.65,284.45,58633745
12/17/2025 15:30:00,286.25,290.5,283.55,284.45,27154430
12/18/2025 15:30:00,284.05,285.5,281.7,284.75,14159703
12/19/2025 15:30:00,286.9,288.35,285.25,286.05,17783844
12/22/2025 15:30:00,286,287.9,285.2,286.7,14987454
12/23/2025 15:30:00,287.05,288,284,284.35,12762620
12/24/2025 15:30:00,283.5,286,283.1,284.85,12973814
12/26/2025 15:30:00,281.8,284.65,279.7,281.75,15744495
12/29/2025 15:30:00,281.5,286.05,281.5,282.85,13175259
12/30/2025 15:30:00,282.5,282.5,275.35,277.1,37816382
12/31/2025 15:30:00,276,280.35,275.5,278.05,21964083
1/1/2026 15:30:00,278.6,285,278.55,283.8,13427852
1/2/2026 15:30:00,283.8,287.75,283.25,284.15,13624798
1/5/2026 15:30:00,280.5,284,279.6,281.8,19328131
1/6/2026 15:30:00,281.8,283.55,276.25,279.05,29577689
